Timestamp,Voltage1,Voltage2,Current,CurrentCapacity,TotalCapacity
339475,7.98,6.13,27.85,0.004139,2.633023
340014,7.96,6.1,27.74,0.004154,2.637176
340547,7.96,6.13,27.85,0.004124,2.6413
341082,7.96,6.13,27.85,0.004139,2.64544
341619,7.96,6.13,27.85,0.004155,2.649595
342157,7.91,6.1,27.74,0.004146,2.653741
342691,7.96,6.13,27.85,0.004132,2.657872
343226,7.98,6.13,27.85,0.004139,2.662012
343760,7.96,6.13,27.85,0.004132,2.666144
344295,7.96,6.13,27.85,0.004139,2.670283
344834,7.96,6.13,27.85,0.00417,2.674453
345367,7.98,6.13,27.85,0.004124,2.678577
345902,7.96,6.13,27.85,0.004139,2.682717
346436,7.96,6.13,27.85,0.004132,2.686849
346971,7.96,6.13,27.85,0.004139,2.690988
347505,7.98,6.15,27.97,0.004148,2.695136
348043,7.98,6.13,27.85,0.004163,2.699299
348577,7.96,6.1,27.74,0.004115,2.703414
349115,7.98,6.13,27.85,0.004163,2.707577
349652,7.98,6.13,27.85,0.004155,2.711732
350187,7.98,6.13,27.85,0.004139,2.715871
350722,7.96,6.1,27.74,0.004123,2.719994
351256,7.98,6.13,27.85,0.004132,2.724126
351790,7.96,6.1,27.74,0.004115,2.728241
352325,7.96,6.13,27.85,0.004139,2.732381
352860,8.01,6.13,27.85,0.004139,2.73652
353394,7.96,6.13,27.85,0.004132,2.740652
353929,7.96,6.13,27.85,0.004139,2.744791
354466,7.98,6.13,27.85,0.004155,2.748946
355004,7.96,6.1,27.74,0.004146,2.753092
355542,7.96,6.13,27.85,0.004163,2.757255
356075,7.96,6.13,27.85,0.004124,2.761379
356610,7.96,6.13,27.85,0.004139,2.765518
357144,7.96,6.13,27.85,0.004132,2.76965
357679,8.01,6.15,27.97,0.004156,2.773806
358213,7.98,6.13,27.85,0.004132,2.777938
358749,7.98,6.13,27.85,0.004147,2.782085
359283,7.96,6.13,27.85,0.004132,2.786217
359821,7.96,6.13,27.85,0.004163,2.790379
360355,7.96,6.13,27.85,0.004132,2.794511
360893,7.96,6.13,27.85,0.004163,2.798674
361427,7.96,6.13,27.85,0.004132,2.802805
361965,7.98,6.13,27.85,0.004163,2.806968
362500,7.96,6.13,27.85,0.004139,2.811107
363034,7.91,6.13,27.85,0.004132,2.815239
363569,8.01,6.13,27.85,0.004139,2.819379
364103,7.96,6.13,27.85,0.004132,2.82351
364642,7.96,6.13,27.85,0.00417,2.827681
365175,7.96,6.13,27.85,0.004124,2.831805
365710,7.98,6.1,27.74,0.004123,2.835928
366244,7.96,6.13,27.85,0.004132,2.84006
366779,7.98,6.13,27.85,0.004139,2.844199
367313,7.96,6.1,27.74,0.004115,2.848314
367851,7.96,6.13,27.85,0.004163,2.852477
368389,7.96,6.1,27.74,0.004146,2.856623
368923,7.98,6.1,27.74,0.004115,2.860738
369462,7.98,6.13,27.85,0.00417,2.864909
369995,7.96,6.1,27.74,0.004108,2.869016
370530,7.98,6.1,27.74,0.004123,2.873139
371064,7.98,6.13,27.85,0.004132,2.877271
371599,8.01,6.13,27.85,0.004139,2.88141
372133,7.96,6.13,27.85,0.004132,2.885542
372668,7.96,6.13,27.85,0.004139,2.889682
373202,7.96,6.1,27.74,0.004115,2.893797
373737,8.01,6.13,27.85,0.004139,2.897936
374276,7.96,6.13,27.85,0.00417,2.902107
374815,7.98,6.13,27.85,0.00417,2.906277
375350,7.98,6.13,27.85,0.004139,2.910417
375884,7.96,6.13,27.85,0.004132,2.914548
376419,7.96,6.13,27.85,0.004139,2.918688
376953,7.98,6.13,27.85,0.004132,2.92282
377488,7.98,6.13,27.85,0.004139,2.926959
378022,7.98,6.13,27.85,0.004132,2.931091
378557,8.01,6.13,27.85,0.004139,2.93523
379091,8.03,6.13,27.85,0.004132,2.939362
379629,7.96,6.13,27.85,0.004163,2.943525
380164,7.96,6.13,27.85,0.004139,2.947664
380701,7.96,6.13,27.85,0.004155,2.951819
381236,7.98,6.13,27.85,0.004139,2.955958
381767,7.96,6.1,27.74,0.004092,2.960051
382302,7.98,6.1,27.74,0.004123,2.964174
382836,7.98,6.13,27.85,0.004132,2.968305
383372,7.96,6.1,27.74,0.004131,2.972436
383906,7.98,6.13,27.85,0.004132,2.976568
384441,7.96,6.13,27.85,0.004139,2.980707
384978,7.98,6.1,27.74,0.004138,2.984846
385513,7.98,6.15,27.97,0.004156,2.989002
386048,7.96,6.13,27.85,0.004139,2.993141
386582,7.98,6.13,27.85,0.004132,2.997273
387119,7.98,6.13,27.85,0.004155,3.001428
387653,7.96,6.15,27.97,0.004148,3.005576
388192,7.98,6.13,27.85,0.00417,3.009746
388726,7.96,6.13,27.85,0.004132,3.013878
389261,8.01,6.13,27.85,0.004139,3.018018
389798,7.96,6.13,27.85,0.004155,3.022172
390333,7.96,6.1,27.74,0.004123,3.026295
390866,7.98,6.13,27.85,0.004124,3.030419
391401,7.98,6.13,27.85,0.004139,3.034559
391936,7.96,6.1,27.74,0.004123,3.038682
392470,7.98,6.13,27.85,0.004132,3.042814
393005,7.98,6.1,27.74,0.004123,3.046937
393542,7.96,6.1,27.74,0.004138,3.051075
394078,7.96,6.13,27.85,0.004147,3.055222
394617,7.91,6.1,27.74,0.004154,3.059376
395152,7.96,6.13,27.85,0.004139,3.063515
395686,7.98,6.1,27.74,0.004115,3.067631
396221,7.98,6.13,27.85,0.004139,3.07177
396755,7.96,6.13,27.85,0.004132,3.075902
397290,7.96,6.1,27.74,0.004123,3.080025
397825,7.96,6.13,27.85,0.004139,3.084164
398359,7.98,6.13,27.85,0.004132,3.088296
398895,7.96,6.13,27.85,0.004147,3.092443
399429,7.98,6.1,27.74,0.004115,3.096559
399970,7.96,6.13,27.85,0.004186,3.100745
400504,7.96,6.13,27.85,0.004132,3.104877
401041,7.98,6.13,27.85,0.004155,3.109031
401575,7.96,6.1,27.74,0.004115,3.113147
402110,7.96,6.13,27.85,0.004139,3.117286
402644,7.96,6.13,27.85,0.004132,3.121418
403179,7.96,6.13,27.85,0.004139,3.125557
403715,7.98,6.13,27.85,0.004147,3.129705
404249,7.98,6.13,27.85,0.004132,3.133837
404787,8.01,6.13,27.85,0.004163,3.137999
405321,7.91,6.1,27.74,0.004115,3.142114
405855,7.96,6.13,27.85,0.004132,3.146246
406389,7.96,6.13,27.85,0.004132,3.150378
406927,7.98,6.13,27.85,0.004163,3.154541
407464,7.96,6.13,27.85,0.004155,3.158695
407999,7.96,6.13,27.85,0.004139,3.162835
408535,7.96,6.13,27.85,0.004147,3.166982
409069,7.96,6.13,27.85,0.004132,3.171114
409607,7.96,6.13,27.85,0.004163,3.175277
410140,7.98,6.1,27.74,0.004108,3.179384
410675,7.96,6.13,27.85,0.004139,3.183523
411209,7.96,6.13,27.85,0.004132,3.187655
411744,7.96,6.13,27.85,0.004139,3.191795
412278,7.96,6.13,27.85,0.004132,3.195926
412813,7.96,6.1,27.74,0.004123,3.200049
413350,7.96,6.1,27.74,0.004138,3.204188
413890,7.96,6.1,27.74,0.004161,3.208349
414425,7.96,6.13,27.85,0.004139,3.212489
414958,7.96,6.13,27.85,0.004124,3.216613
415493,7.93,6.1,27.74,0.004123,3.220736
416027,7.96,6.13,27.85,0.004132,3.224868
416562,7.96,6.1,27.74,0.004123,3.228991
417096,7.96,6.13,27.85,0.004132,3.233122
417631,7.96,6.13,27.85,0.004139,3.237262
418165,7.98,6.13,27.85,0.004132,3.241394
418700,7.96,6.13,27.85,0.004139,3.245533
419237,7.96,6.1,27.74,0.004138,3.249671
419784,7.96,6.13,27.85,0.004232,3.253904
420321,7.96,6.15,27.97,0.004171,3.258075
420870,8.03,6.1,27.74,0.004231,3.262306
421409,7.96,6.13,27.85,0.00417,3.266476
421948,7.93,6.1,27.74,0.004154,3.27063
422487,7.96,6.13,27.85,0.00417,3.274801
423026,7.96,6.1,27.74,0.004154,3.278954
423566,7.96,6.13,27.85,0.004178,3.283132
424107,7.98,6.13,27.85,0.004186,3.287318
424646,7.98,6.13,27.85,0.00417,3.291489
425185,7.96,6.1,27.74,0.004154,3.295642
425723,7.98,6.1,27.74,0.004146,3.299788
426391,7.96,6.1,27.74,0.005148,3.304936
427108,7.98,6.13,27.85,0.005548,3.310484
427827,7.96,6.1,27.74,0.005541,3.316025
428500,7.96,6.13,27.85,0.005207,3.321232
429039,7.96,6.13,27.85,0.00417,3.325402
429581,7.96,6.13,27.85,0.004194,3.329596
430119,7.96,6.1,27.74,0.004146,3.333742
430658,7.96,6.1,27.74,0.004154,3.337896
431197,7.96,6.13,27.85,0.00417,3.342066
431736,7.98,6.13,27.85,0.00417,3.346237
432275,7.98,6.13,27.85,0.00417,3.350407
432814,8.03,6.13,27.85,0.00417,3.354578
433356,7.96,6.13,27.85,0.004194,3.358771
433895,7.96,6.13,27.85,0.00417,3.362942
434440,7.96,6.13,27.85,0.004217,3.367158
434978,7.98,6.1,27.74,0.004146,3.371305
435517,7.96,6.1,27.74,0.004154,3.375458
436056,7.96,6.1,27.74,0.004154,3.379612
436594,7.96,6.13,27.85,0.004163,3.383775
437133,7.98,6.13,27.85,0.00417,3.387945
437672,7.96,6.13,27.85,0.00417,3.392115
438211,7.89,6.13,27.85,0.00417,3.396286
438751,7.89,6.1,27.74,0.004161,3.400447
439289,7.96,6.13,27.85,0.004163,3.40461
439831,7.96,6.13,27.85,0.004194,3.408803
440373,7.96,6.13,27.85,0.004194,3.412997
440914,7.96,6.13,27.85,0.004186,3.417183
441453,7.96,6.13,27.85,0.00417,3.421353
441992,7.96,6.1,27.74,0.004154,3.425507
442531,7.96,6.1,27.74,0.004154,3.429661
443070,7.96,6.13,27.85,0.00417,3.433831
443609,7.96,6.13,27.85,0.00417,3.438002
444148,8.01,6.15,27.97,0.004187,3.442189
444690,7.96,6.13,27.85,0.004194,3.446382
445229,7.96,6.1,27.74,0.004154,3.450536
445767,7.96,6.1,27.74,0.004146,3.454682
446306,7.96,6.1,27.74,0.004154,3.458836
446849,7.98,6.13,27.85,0.004201,3.463037
447390,7.96,6.13,27.85,0.004186,3.467223
447929,7.96,6.1,27.74,0.004154,3.471377
448468,7.96,6.1,27.74,0.004154,3.475531
449007,7.96,6.1,27.74,0.004154,3.479684
449549,7.96,6.13,27.85,0.004194,3.483878
450087,7.98,6.13,27.85,0.004163,3.48804
450626,7.96,6.1,27.74,0.004154,3.492194
451165,7.98,6.13,27.85,0.00417,3.496365
451704,7.93,6.1,27.74,0.004154,3.500518
452243,7.96,6.13,27.85,0.00417,3.504689
452782,7.96,6.13,27.85,0.00417,3.508859
453324,7.96,6.13,27.85,0.004194,3.513053
453863,7.96,6.1,27.74,0.004154,3.517206
454408,7.96,6.1,27.74,0.0042,3.521406
454946,7.98,6.13,27.85,0.004163,3.525569
455485,8.01,6.15,27.97,0.004187,3.529756
456024,8.01,6.13,27.85,0.00417,3.533926
456562,7.98,6.1,27.74,0.004146,3.538073
457101,7.96,6.13,27.85,0.00417,3.542243
457640,7.96,6.13,27.85,0.00417,3.546413
458179,7.96,6.13,27.85,0.00417,3.550584
458719,7.96,6.1,27.74,0.004161,3.554745
459257,7.96,6.13,27.85,0.004163,3.558908
459802,7.96,6.13,27.85,0.004217,3.563125
460341,7.96,6.13,27.85,0.00417,3.567295
460882,7.96,6.13,27.85,0.004186,3.571481
461421,8.01,6.13,27.85,0.00417,3.575652
461960,7.96,6.1,27.74,0.004154,3.579805
462499,7.96,6.1,27.74,0.004154,3.583959
463038,7.96,6.1,27.74,0.004154,3.588113
463578,7.96,6.13,27.85,0.004178,3.592291
464116,7.96,6.1,27.74,0.004146,3.596437
464658,7.96,6.13,27.85,0.004194,3.600631
465197,7.96,6.13,27.85,0.00417,3.604801
465735,7.96,6.13,27.85,0.004163,3.608963
466277,7.96,6.1,27.74,0.004177,3.61314
466816,7.98,6.1,27.74,0.004154,3.617294
467358,7.96,6.13,27.85,0.004194,3.621488
467897,7.98,6.1,27.74,0.004154,3.625641
468435,7.96,6.1,27.74,0.004146,3.629787
468975,7.96,6.1,27.74,0.004161,3.633949
469517,7.98,6.1,27.74,0.004177,3.638126
470055,7.93,6.1,27.74,0.004146,3.642272
470920,7.96,6.13,27.85,0.006693,3.648965
471458,7.98,6.13,27.85,0.004163,3.653127
471997,7.96,6.1,27.74,0.004154,3.657281
472536,7.93,6.13,27.85,0.00417,3.661451
473074,7.98,6.1,27.74,0.004146,3.665597
473616,7.96,6.13,27.85,0.004194,3.669791
474158,7.96,6.13,27.85,0.004194,3.673985
474697,7.96,6.1,27.74,0.004154,3.678138
475237,7.96,6.13,27.85,0.004178,3.682316
475779,7.98,6.13,27.85,0.004194,3.68651
476317,8.01,6.13,27.85,0.004163,3.690672
476856,7.96,6.1,27.74,0.004154,3.694826
477394,7.96,6.1,27.74,0.004146,3.698972
477933,7.96,6.13,27.85,0.00417,3.703143
478472,7.96,6.13,27.85,0.00417,3.707313
479010,7.96,6.1,27.74,0.004146,3.711459
479550,7.96,6.13,27.85,0.004178,3.715637
480092,7.96,6.1,27.74,0.004177,3.719814
480636,7.96,6.13,27.85,0.004209,3.724023
481176,7.96,6.13,27.85,0.004178,3.728201
481714,8.01,6.15,27.97,0.004179,3.73238
482252,7.96,6.1,27.74,0.004146,3.736526
482792,7.96,6.1,27.74,0.004161,3.740688
483331,7.96,6.13,27.85,0.00417,3.744859
483869,7.98,6.13,27.85,0.004163,3.749021
484409,7.96,6.13,27.85,0.004178,3.753199
484947,7.98,6.13,27.85,0.004163,3.757362
485487,7.96,6.13,27.85,0.004178,3.76154
486029,7.96,6.13,27.85,0.004194,3.765733
486571,7.96,6.13,27.85,0.004194,3.769927
487109,8.03,6.13,27.85,0.004163,3.774089
487651,7.93,6.1,27.74,0.004177,3.778266
488189,7.93,6.1,27.74,0.004146,3.782412
488728,7.96,6.1,27.74,0.004154,3.786566
489268,7.98,6.13,27.85,0.004178,3.790744
489806,7.96,6.13,27.85,0.004163,3.794907
490346,7.96,6.13,27.85,0.004178,3.799085
490888,7.96,6.1,27.74,0.004177,3.803262
491426,7.96,6.13,27.85,0.004163,3.807424
491965,7.96,6.13,27.85,0.00417,3.811594
492504,7.96,6.13,27.85,0.00417,3.815765
493045,7.89,6.08,27.63,0.004153,3.819917
493584,7.96,6.13,27.85,0.00417,3.824088
494127,7.96,6.13,27.85,0.004201,3.828289
494665,7.96,6.1,27.74,0.004146,3.832435
495205,7.96,6.13,27.85,0.004178,3.836613
495747,7.96,6.13,27.85,0.004194,3.840807
496285,7.96,6.1,27.74,0.004146,3.844953
496824,7.96,6.13,27.85,0.00417,3.849123
497362,7.96,6.13,27.85,0.004163,3.853286
497901,7.96,6.1,27.74,0.004154,3.85744
498441,8.01,6.15,27.97,0.004195,3.861634
498979,8.01,6.13,27.85,0.004163,3.865797
499521,7.96,6.1,27.74,0.004177,3.869974
500061,7.96,6.13,27.85,0.004178,3.874152
500605,7.96,6.1,27.74,0.004192,3.878344
501144,7.96,6.1,27.74,0.004154,3.882498
501683,7.96,6.13,27.85,0.00417,3.886668
502221,7.96,6.13,27.85,0.004163,3.890831
502760,7.96,6.1,27.74,0.004154,3.894985
503300,7.96,6.13,27.85,0.004178,3.899163
503838,7.96,6.1,27.74,0.004146,3.903309
504377,7.89,6.1,27.74,0.004154,3.907463
504916,7.96,6.1,27.74,0.004154,3.911616
505455,7.96,6.13,27.85,0.00417,3.915787
505997,7.96,6.13,27.85,0.004194,3.91998
506539,7.93,6.13,27.85,0.004194,3.924174
507080,7.98,6.13,27.85,0.004186,3.92836
507620,7.93,6.1,27.74,0.004161,3.932521
508158,7.96,6.13,27.85,0.004163,3.936684
508697,7.96,6.1,27.74,0.004154,3.940838
509237,7.96,6.13,27.85,0.004178,3.945016
509775,7.86,6.1,27.74,0.004146,3.949162
510314,8.01,6.1,27.74,0.004154,3.953315
510857,7.93,6.1,27.74,0.004185,3.9575
511395,7.96,6.1,27.74,0.004146,3.961646
511934,7.96,6.13,27.85,0.00417,3.965817
512473,7.93,6.13,27.85,0.00417,3.969987
513014,7.96,6.13,27.85,0.004186,3.974173
513556,7.96,6.1,27.74,0.004177,3.97835
514096,7.96,6.1,27.74,0.004161,3.982512
514634,7.96,6.1,27.74,0.004146,3.986658
515174,7.96,6.13,27.85,0.004178,3.990836
515716,8.01,6.13,27.85,0.004194,3.995029
516254,7.96,6.13,27.85,0.004163,3.999192
516793,7.96,6.13,27.85,0.00417,4.003362
517331,7.96,6.13,27.85,0.004163,4.007525
517870,7.96,6.1,27.74,0.004154,4.011679
518409,7.96,6.13,27.85,0.00417,4.015849
518948,7.96,6.1,27.74,0.004154,4.020003
519490,7.96,6.1,27.74,0.004177,4.02418
520030,7.98,6.13,27.85,0.004178,4.028358
520566,7.96,6.13,27.85,0.004147,4.032505
521108,8.01,6.13,27.85,0.004194,4.036699
521647,8.01,6.13,27.85,0.00417,4.040869
522185,7.96,6.1,27.74,0.004146,4.045015
522724,7.96,6.13,27.85,0.00417,4.049186
523262,7.96,6.13,27.85,0.004163,4.053349
523801,7.96,6.13,27.85,0.00417,4.057519
524341,7.96,6.1,27.74,0.004161,4.06168
524879,7.96,6.1,27.74,0.004146,4.065826
525419,7.96,6.13,27.85,0.004178,4.070004
525964,7.96,6.1,27.74,0.0042,4.074204
526502,7.98,6.13,27.85,0.004163,4.078367
527044,7.89,6.1,27.74,0.004177,4.082544
527583,7.96,6.1,27.74,0.004154,4.086698
528121,7.96,6.1,27.74,0.004146,4.090844
528660,7.98,6.13,27.85,0.00417,4.095015
529200,7.96,6.13,27.85,0.004178,4.099193
529738,7.96,6.13,27.85,0.004163,4.103355
530278,7.96,6.1,27.74,0.004161,4.107517
530817,7.96,6.13,27.85,0.00417,4.111687
531358,7.96,6.13,27.85,0.004186,4.115873
531897,7.96,6.13,27.85,0.00417,4.120043
532439,7.91,6.1,27.74,0.004177,4.12422
532977,7.96,6.1,27.74,0.004146,4.128366
533519,7.96,6.1,27.74,0.004177,4.132544
534057,7.96,6.13,27.85,0.004163,4.136706
534597,7.96,6.1,27.74,0.004161,4.140868
535136,7.98,6.1,27.74,0.004154,4.145021
535675,7.96,6.13,27.85,0.00417,4.149192
536217,7.93,6.13,27.85,0.004194,4.153386
536756,7.96,6.1,27.74,0.004154,4.157539
537294,7.96,6.1,27.74,0.004146,4.161685
537833,8.01,6.13,27.85,0.00417,4.165856
538372,7.93,6.1,27.74,0.004154,4.17001
538913,7.96,6.13,27.85,0.004186,4.174195
539453,7.96,6.13,27.85,0.004178,4.178373
539995,7.96,6.1,27.74,0.004177,4.18255
540534,7.93,6.1,27.74,0.004154,4.186704
541075,7.93,6.1,27.74,0.004169,4.190873
541614,7.96,6.13,27.85,0.00417,4.195044
542152,7.93,6.1,27.74,0.004146,4.19919
542691,7.96,6.1,27.74,0.004154,4.203343
543230,7.96,6.1,27.74,0.004154,4.207497
543769,8.01,6.1,27.74,0.004154,4.211651
544308,8.01,6.13,27.85,0.00417,4.215821
544847,7.96,6.1,27.74,0.004154,4.219975
545386,7.96,6.13,27.85,0.00417,4.224145
545931,7.96,6.1,27.74,0.0042,4.228345
546472,7.96,6.1,27.74,0.004169,4.232514
547011,7.96,6.13,27.85,0.00417,4.236685
547550,7.96,6.1,27.74,0.004154,4.240839
548088,7.96,6.1,27.74,0.004146,4.244985
548628,7.98,6.13,27.85,0.004178,4.249163
549167,7.96,6.1,27.74,0.004154,4.253316
549705,7.96,6.1,27.74,0.004146,4.257463
550245,7.96,6.1,27.74,0.004161,4.261624
550785,7.96,6.1,27.74,0.004161,4.265785
551325,7.96,6.13,27.85,0.004178,4.269963
551865,7.96,6.1,27.74,0.004161,4.274125
552406,7.96,6.13,27.85,0.004186,4.27831
552947,7.96,6.1,27.74,0.004169,4.282479
553487,7.96,6.1,27.74,0.004161,4.286641
554025,7.96,6.1,27.74,0.004146,4.290787
554564,7.96,6.13,27.85,0.00417,4.294957
555104,8.01,6.13,27.85,0.004178,4.299135
555642,8.01,6.13,27.85,0.004163,4.303298
556185,7.96,6.13,27.85,0.004201,4.307499
556724,7.96,6.13,27.85,0.00417,4.31167
557262,7.96,6.1,27.74,0.004146,4.315816
557801,7.98,6.1,27.74,0.004154,4.31997
558340,7.96,6.1,27.74,0.004154,4.324123
558881,7.93,6.13,27.85,0.004186,4.328309
559421,7.93,6.1,27.74,0.004161,4.33247
559963,7.98,6.1,27.74,0.004177,4.336648
560501,7.96,6.1,27.74,0.004146,4.340794
561044,8.01,6.13,27.85,0.004201,4.344995
561582,7.96,6.1,27.74,0.004146,4.349141
562120,7.96,6.13,27.85,0.004163,4.353304
562660,7.96,6.1,27.74,0.004161,4.357465
563198,7.96,6.1,27.74,0.004146,4.361611
563737,7.96,6.1,27.74,0.004154,4.365765
564276,7.96,6.1,27.74,0.004154,4.369919
564815,7.96,6.1,27.74,0.004154,4.374073
565357,7.93,6.1,27.74,0.004177,4.37825
565900,7.96,6.1,27.74,0.004185,4.382434
566440,7.86,6.1,27.74,0.004161,4.386596
566979,8.03,6.13,27.85,0.00417,4.390766
567518,7.93,6.1,27.74,0.004154,4.39492
568056,7.96,6.1,27.74,0.004146,4.399066
568596,7.96,6.1,27.74,0.004161,4.403227
569135,7.96,6.1,27.74,0.004154,4.407381
569673,7.96,6.13,27.85,0.004163,4.411544
570213,7.96,6.13,27.85,0.004178,4.415722
570753,7.96,6.1,27.74,0.004161,4.419883
571294,7.96,6.1,27.74,0.004169,4.424052
571836,7.96,6.1,27.74,0.004177,4.428229
572375,7.96,6.1,27.74,0.004154,4.432383
572916,7.96,6.1,27.74,0.004169,4.436552
573455,7.96,6.13,27.85,0.00417,4.440722
573993,7.96,6.1,27.74,0.004146,4.444869
574533,7.96,6.13,27.85,0.004178,4.449047
575072,7.98,6.1,27.74,0.004154,4.4532
575611,7.98,6.1,27.74,0.004154,4.457354
576153,7.96,6.1,27.74,0.004177,4.461531
576692,7.93,6.1,27.74,0.004154,4.465685
577230,7.96,6.1,27.74,0.004146,4.469831
577769,7.98,6.1,27.74,0.004154,4.473985
578308,7.96,6.1,27.74,0.004154,4.478138
578849,7.98,6.1,27.74,0.004169,4.482307
579392,7.96,6.1,27.74,0.004185,4.486492
579931,7.93,6.1,27.74,0.004154,4.490646
580470,7.96,6.13,27.85,0.00417,4.494816
581012,7.96,6.1,27.74,0.004177,4.498993
581551,7.96,6.1,27.74,0.004154,4.503147
582089,7.96,6.1,27.74,0.004146,4.507293
582628,7.96,6.1,27.74,0.004154,4.511447
583166,8.01,6.13,27.85,0.004163,4.51561
583705,7.98,6.1,27.74,0.004154,4.519763
584245,7.96,6.1,27.74,0.004161,4.523925
584783,7.96,6.1,27.74,0.004146,4.528071
585325,7.96,6.1,27.74,0.004177,4.532248
585871,7.96,6.1,27.74,0.004208,4.536456
586409,7.96,6.1,27.74,0.004146,4.540602
586948,7.96,6.1,27.74,0.004154,4.544755
587487,7.96,6.1,27.74,0.004154,4.548909
588025,7.96,6.1,27.74,0.004146,4.553055
588564,7.96,6.1,27.74,0.004154,4.557209
589104,7.91,6.08,27.63,0.004145,4.561354
589642,7.98,6.1,27.74,0.004146,4.5655
590181,7.96,6.1,27.74,0.004154,4.569654
590721,7.96,6.1,27.74,0.004161,4.573815
591262,7.96,6.1,27.74,0.004169,4.577984
591804,7.96,6.13,27.85,0.004194,4.582178
592343,7.93,6.13,27.85,0.00417,4.586348
592884,7.93,6.1,27.74,0.004169,4.590517
593423,7.96,6.1,27.74,0.004154,4.594671
593963,7.93,6.13,27.85,0.004178,4.598849
594501,7.93,6.1,27.74,0.004146,4.602995
595041,8.03,6.1,27.74,0.004161,4.607156
595579,7.96,6.1,27.74,0.004146,4.611302
596121,7.96,6.1,27.74,0.004177,4.615479
596660,7.96,6.1,27.74,0.004154,4.619633
597198,7.93,6.1,27.74,0.004146,4.623779
597737,7.96,6.1,27.74,0.004154,4.627933
598279,7.96,6.1,27.74,0.004177,4.63211
598817,7.93,6.1,27.74,0.004146,4.636256
599360,7.96,6.1,27.74,0.004185,4.640441
599899,7.93,6.1,27.74,0.004154,4.644595
600438,7.96,6.1,27.74,0.004154,4.648748
600980,8.01,6.13,27.85,0.004194,4.652942
601519,7.93,6.1,27.74,0.004154,4.657096
602057,7.98,6.1,27.74,0.004146,4.661242
602596,7.96,6.1,27.74,0.004154,4.665396
603134,7.93,6.1,27.74,0.004146,4.669542
603673,7.96,6.13,27.85,0.00417,4.673712
604213,7.96,6.1,27.74,0.004161,4.677874
604754,7.96,6.1,27.74,0.004169,4.682043
605293,7.96,6.1,27.74,0.004154,4.686196
605839,7.96,6.1,27.74,0.004208,4.690404
606376,7.98,6.08,27.63,0.004122,4.694526
606915,7.96,6.1,27.74,0.004154,4.698679
607455,7.96,6.13,27.85,0.004178,4.702857
607993,7.93,6.1,27.74,0.004146,4.707004
608532,7.96,6.1,27.74,0.004154,4.711157
609072,7.96,6.1,27.74,0.004161,4.715319
609610,7.93,6.1,27.74,0.004146,4.719465
610149,7.93,6.1,27.74,0.004154,4.723619
610689,7.93,6.1,27.74,0.004161,4.72778
611230,7.96,6.1,27.74,0.004169,4.731949
611772,8.01,6.13,27.85,0.004194,4.736143
612314,7.86,6.08,27.63,0.00416,4.740303
612852,7.96,6.1,27.74,0.004146,4.744449
613391,7.96,6.08,27.63,0.004137,4.748586
613929,7.93,6.1,27.74,0.004146,4.752732
614469,7.96,6.13,27.85,0.004178,4.75691
615008,7.93,6.1,27.74,0.004154,4.761064
615547,7.96,6.1,27.74,0.004154,4.765218
616089,7.93,6.1,27.74,0.004177,4.769395
616628,7.96,6.1,27.74,0.004154,4.773549
617166,7.96,6.13,27.85,0.004163,4.777711
617705,7.96,6.1,27.74,0.004154,4.781865
618248,7.96,6.1,27.74,0.004185,4.78605
618789,7.96,6.1,27.74,0.004169,4.790219
619328,7.93,6.1,27.74,0.004154,4.794373
619868,7.96,6.08,27.63,0.004145,4.798517
620406,7.96,6.1,27.74,0.004146,4.802663
620948,7.96,6.1,27.74,0.004177,4.80684
621487,7.96,6.1,27.74,0.004154,4.810994
622025,7.96,6.1,27.74,0.004146,4.81514
622564,7.93,6.1,27.74,0.004154,4.819294
623104,7.86,6.1,27.74,0.004161,4.823455
623642,7.96,6.1,27.74,0.004146,4.827601
624181,7.96,6.1,27.74,0.004154,4.831755
624723,7.96,6.1,27.74,0.004177,4.835932
625262,7.96,6.1,27.74,0.004154,4.840086
625807,7.96,6.13,27.85,0.004217,4.844303
626345,7.96,6.1,27.74,0.004146,4.848449
626884,7.96,6.1,27.74,0.004154,4.852602
627423,7.96,6.1,27.74,0.004154,4.856756
627961,7.93,6.1,27.74,0.004146,4.860902
628500,7.96,6.1,27.74,0.004154,4.865056
629039,7.86,6.08,27.63,0.004137,4.869193
629578,7.93,6.13,27.85,0.00417,4.873363
630117,7.96,6.1,27.74,0.004154,4.877517
630658,7.96,6.1,27.74,0.004169,4.881686
631199,7.96,6.13,27.85,0.004186,4.885872
631738,7.96,6.1,27.74,0.004154,4.890026
632280,7.96,6.1,27.74,0.004177,4.894203
632818,7.96,6.13,27.85,0.004163,4.898365
633358,7.96,6.1,27.74,0.004161,4.902527
633896,7.93,6.1,27.74,0.004146,4.906673
634436,7.93,6.08,27.63,0.004145,4.910818
634975,8.01,6.13,27.85,0.00417,4.914988
635514,7.96,6.1,27.74,0.004154,4.919142
636056,7.93,6.13,27.85,0.004194,4.923336
636595,7.96,6.1,27.74,0.004154,4.927489
637133,7.96,6.1,27.74,0.004146,4.931635
637675,7.93,6.1,27.74,0.004177,4.935812
638214,7.96,6.13,27.85,0.00417,4.939983
638756,7.93,6.1,27.74,0.004177,4.94416
639295,7.96,6.1,27.74,0.004154,4.948314
639834,7.96,6.1,27.74,0.004154,4.952467
640373,7.98,6.13,27.85,0.00417,4.956638
