Timestamp,Voltage1,Voltage2,Current,CurrentCapacity,TotalCapacity
9060317,6.96,5,22.75,0.003438,57.701054
9060861,6.96,5,22.75,0.003438,57.704491
9061405,6.96,5,22.75,0.003438,57.707928
9061955,6.96,5,22.75,0.003476,57.711403
9062499,6.98,5,22.75,0.003438,57.71484
9063046,6.96,5,22.75,0.003457,57.718296
9063589,6.96,5.03,22.86,0.003448,57.721745
9064133,6.96,5,22.75,0.003438,57.725182
9064678,6.98,5,22.75,0.003444,57.728626
9065222,6.96,5,22.75,0.003438,57.732063
9065766,6.96,5,22.75,0.003438,57.7355
9066310,6.96,5.03,22.86,0.003454,57.738956
9066857,6.96,5,22.75,0.003457,57.742413
9067401,6.93,5,22.75,0.003438,57.74585
9067944,6.98,5,22.75,0.003431,57.749283
9068491,6.96,5.03,22.86,0.003474,57.752758
9069038,6.98,5,22.75,0.003457,57.756214
9069583,6.96,5.03,22.86,0.003461,57.759674
9070127,6.93,5,22.75,0.003438,57.763111
9070671,6.93,5,22.75,0.003438,57.766548
9071215,6.98,5.03,22.86,0.003454,57.770004
9071763,6.96,5,22.75,0.003463,57.773468
9072307,6.93,5,22.75,0.003438,57.776905
9072850,6.96,4.98,22.64,0.003415,57.780319
9073394,6.96,5,22.75,0.003438,57.783756
9073938,6.96,5,22.75,0.003438,57.787193
9074482,6.98,5,22.75,0.003438,57.79063
9075023,6.96,5,22.75,0.003419,57.794048
9075570,6.96,4.98,22.64,0.00344,57.797489
9076115,6.96,5.03,22.86,0.003461,57.800949
9076662,6.96,5,22.75,0.003457,57.804405
9077206,6.98,5,22.75,0.003438,57.807842
9077749,6.96,5,22.75,0.003431,57.811275
9078293,6.96,5,22.75,0.003438,57.814713
9078837,6.96,5,22.75,0.003438,57.81815
9079382,6.96,5,22.75,0.003444,57.821594
9079925,6.96,5,22.75,0.003431,57.825027
9080469,6.96,5,22.75,0.003438,57.828465
9081017,6.98,5,22.75,0.003463,57.831928
9081562,6.96,5,22.75,0.003444,57.835373
9082110,6.96,4.98,22.64,0.003446,57.838818
9082655,6.96,5,22.75,0.003444,57.842262
9083199,6.96,5,22.75,0.003438,57.845699
9083743,6.98,5,22.75,0.003438,57.849136
9084286,6.96,5,22.75,0.003431,57.85257
9084830,6.96,5.03,22.86,0.003454,57.856026
9085375,6.98,5,22.75,0.003444,57.85947
9085919,6.96,5,22.75,0.003438,57.862907
9086464,6.96,5,22.75,0.003444,57.866352
9087010,6.96,5,22.75,0.00345,57.869801
9087557,6.98,5,22.75,0.003457,57.873257
9088104,6.96,5,22.75,0.003457,57.876713
9088648,6.96,5,22.75,0.003438,57.88015
9089191,6.96,5,22.75,0.003431,57.883583
9089735,6.96,5,22.75,0.003438,57.88702
9090280,6.96,5,22.75,0.003444,57.890465
9090824,6.96,5,22.75,0.003438,57.893902
9091368,6.96,5,22.75,0.003438,57.897339
9091915,6.96,5,22.75,0.003457,57.900795
9092459,6.96,5,22.75,0.003438,57.904232
9093003,6.96,5,22.75,0.003438,57.907669
9093550,6.96,5,22.75,0.003457,57.911125
9094093,6.93,5,22.75,0.003431,57.914558
9094640,6.96,5.03,22.86,0.003474,57.918034
9095185,6.96,5.03,22.86,0.003461,57.921494
9095729,6.96,5,22.75,0.003438,57.924931
9096272,6.98,5,22.75,0.003431,57.928364
9096820,6.96,5,22.75,0.003463,57.931828
9097364,6.96,5,22.75,0.003438,57.935265
9097908,6.96,5,22.75,0.003438,57.938702
9098451,6.96,4.98,22.64,0.003415,57.942116
9098995,6.98,5,22.75,0.003438,57.945553
9099539,6.96,5,22.75,0.003438,57.94899
9100087,6.96,5,22.75,0.003463,57.952454
9100631,6.96,5,22.75,0.003438,57.955891
9101178,6.96,5,22.75,0.003457,57.959347
9101725,6.96,5,22.75,0.003457,57.962803
9102269,6.96,5,22.75,0.003438,57.96624
9102813,6.96,5,22.75,0.003438,57.969677
9103356,6.96,5,22.75,0.003431,57.97311
9103900,6.96,5,22.75,0.003438,57.976547
9104444,6.96,5,22.75,0.003438,57.979984
9104989,6.96,5,22.75,0.003444,57.983429
9105532,6.93,5,22.75,0.003431,57.986862
9106076,6.98,5,22.75,0.003438,57.990299
9106624,6.96,5.03,22.86,0.00348,57.993778
9107174,6.96,5,22.75,0.003476,57.997253
9107718,6.96,5,22.75,0.003438,58.00069
9108261,6.98,5,22.75,0.003431,58.004124
9108805,6.96,5,22.75,0.003438,58.007561
9109349,6.96,5,22.75,0.003438,58.010998
9109893,6.96,5,22.75,0.003438,58.014435
9110437,6.96,5,22.75,0.003438,58.017872
9110981,6.96,5,22.75,0.003438,58.021309
9111526,6.96,5,22.75,0.003444,58.024754
9112073,6.96,5,22.75,0.003457,58.02821
9112620,6.96,5.03,22.86,0.003474,58.031685
9113163,6.96,5,22.75,0.003431,58.035118
9113710,6.96,5,22.75,0.003457,58.038574
9114254,6.96,5,22.75,0.003438,58.042011
9114799,6.96,5,22.75,0.003444,58.045456
9115342,6.96,5,22.75,0.003431,58.048889
9115887,6.96,5,22.75,0.003444,58.052334
9116431,6.96,5,22.75,0.003438,58.055771
9116978,6.93,5,22.75,0.003457,58.059227
9117521,6.98,5,22.75,0.003431,58.06266
9118065,6.96,5,22.75,0.003438,58.066097
9118610,6.96,5,22.75,0.003444,58.069542
9119156,6.96,5,22.75,0.00345,58.07299
9119703,6.96,5,22.75,0.003457,58.076447
9120247,6.96,5,22.75,0.003438,58.079884
9120791,6.96,5.03,22.86,0.003454,58.08334
9121336,6.96,5,22.75,0.003444,58.086784
9121883,6.96,5,22.75,0.003457,58.09024
9122426,6.96,5,22.75,0.003431,58.093674
9122970,6.96,5,22.75,0.003438,58.097111
9123514,6.96,5.03,22.86,0.003454,58.100567
9124058,6.96,5,22.75,0.003438,58.104004
9124602,6.96,5,22.75,0.003438,58.107441
9125146,6.96,5,22.75,0.003438,58.110878
9125693,6.96,5,22.75,0.003457,58.114334
9126241,6.96,5,22.75,0.003463,58.117798
9126788,6.96,5,22.75,0.003457,58.121254
9127331,6.96,5.03,22.86,0.003448,58.124702
9127875,6.93,5,22.75,0.003438,58.128139
9128419,6.96,5,22.75,0.003438,58.131577
9128963,6.96,5,22.75,0.003438,58.135014
9129507,6.96,5,22.75,0.003438,58.138451
9130051,6.96,5,22.75,0.003438,58.141888
9130595,6.96,5.03,22.86,0.003454,58.145344
9131140,6.96,4.98,22.64,0.003427,58.148769
9131686,6.96,5,22.75,0.00345,58.152218
9132233,6.96,5,22.75,0.003457,58.155674
9132780,6.96,5,22.75,0.003457,58.15913
9133324,6.93,5,22.75,0.003438,58.162567
9133868,6.98,5.03,22.86,0.003454,58.166023
9134412,6.96,5,22.75,0.003438,58.16946
9134956,6.96,5,22.75,0.003438,58.172897
9135500,6.96,5,22.75,0.003438,58.176334
9136045,6.93,5,22.75,0.003444,58.179779
9136588,6.98,5,22.75,0.003431,58.183212
9137136,6.96,5,22.75,0.003463,58.186676
9137680,6.96,5,22.75,0.003438,58.190113
9138226,6.96,5,22.75,0.00345,58.193562
9138774,6.96,5,22.75,0.003463,58.197025
9139317,6.96,5.03,22.86,0.003448,58.200474
9139861,6.96,5,22.75,0.003438,58.203911
9140406,6.96,5,22.75,0.003444,58.207355
9140950,6.96,5,22.75,0.003438,58.210793
9141493,6.96,5,22.75,0.003431,58.214226
9142041,6.96,5,22.75,0.003463,58.21769
9142585,6.98,5,22.75,0.003438,58.221127
9143129,6.98,5,22.75,0.003438,58.224564
9143672,6.96,5,22.75,0.003431,58.227997
9144216,6.96,5,22.75,0.003438,58.231434
9144758,6.96,5,22.75,0.003425,58.234859
9145305,6.96,5,22.75,0.003457,58.238316
9145848,6.96,5,22.75,0.003431,58.241749
9146393,6.96,5,22.75,0.003444,58.245193
9146939,6.96,5,22.75,0.00345,58.248642
9147483,6.96,5,22.75,0.003438,58.252079
9148026,6.96,5,22.75,0.003431,58.255512
9148570,6.96,5,22.75,0.003438,58.258949
9149114,6.96,5,22.75,0.003438,58.262386
9149658,6.96,5,22.75,0.003438,58.265823
9150201,6.96,5,22.75,0.003431,58.269257
9150748,6.96,5,22.75,0.003457,58.272713
9151293,6.96,5.03,22.86,0.003461,58.276173
9151840,6.96,5,22.75,0.003457,58.279629
9152387,6.96,5,22.75,0.003457,58.283085
9152930,6.96,5,22.75,0.003431,58.286518
9153474,6.96,5,22.75,0.003438,58.289955
9154019,6.96,5,22.75,0.003444,58.2934
9154563,6.96,5,22.75,0.003438,58.296837
9155106,6.93,5,22.75,0.003431,58.30027
9155651,6.98,4.98,22.64,0.003427,58.303696
9156195,6.96,5,22.75,0.003438,58.307133
9156740,6.96,5.03,22.86,0.003461,58.310593
9157289,6.96,5,22.75,0.003469,58.31406
9157836,6.96,5,22.75,0.003457,58.317516
9158380,6.96,5,22.75,0.003438,58.320953
9158924,6.96,5,22.75,0.003438,58.32439
9159468,6.96,5,22.75,0.003438,58.327827
9160012,6.96,4.98,22.64,0.003421,58.331249
9160556,6.96,5,22.75,0.003438,58.334686
9161100,6.96,5,22.75,0.003438,58.338123
9161645,6.96,5.03,22.86,0.003461,58.341583
9162188,6.96,5,22.75,0.003431,58.345016
9162735,6.96,5,22.75,0.003457,58.348473
9163282,6.96,5,22.75,0.003457,58.351929
9163826,6.96,5,22.75,0.003438,58.355366
9164372,6.96,5,22.75,0.00345,58.358814
9164917,6.98,5,22.75,0.003444,58.362259
9165461,6.96,5.03,22.86,0.003454,58.365715
9166006,6.96,5,22.75,0.003444,58.36916
9166550,6.96,5,22.75,0.003438,58.372597
9167094,6.96,5,22.75,0.003438,58.376034
9167641,6.96,5.03,22.86,0.003474,58.379509
9168185,6.98,5,22.75,0.003438,58.382946
9168729,6.96,5,22.75,0.003438,58.386383
9169272,6.96,5.03,22.86,0.003448,58.389832
9169819,6.96,5,22.75,0.003457,58.393288
9170363,6.96,5,22.75,0.003438,58.396725
9170911,6.96,5,22.75,0.003463,58.400188
9171454,6.93,5,22.75,0.003431,58.403622
9171999,6.96,5,22.75,0.003444,58.407066
9172546,6.93,5,22.75,0.003457,58.410522
9173090,6.93,5,22.75,0.003438,58.41396
9173634,6.96,5,22.75,0.003438,58.417397
9174177,6.96,5,22.75,0.003431,58.42083
9174721,6.98,5,22.75,0.003438,58.424267
9175266,6.96,5,22.75,0.003444,58.427711
9175810,6.96,5,22.75,0.003438,58.431149
9176356,6.96,4.98,22.64,0.003434,58.434582
9176904,6.96,5,22.75,0.003463,58.438046
9177451,6.96,5.03,22.86,0.003474,58.441521
9177995,6.96,5,22.75,0.003438,58.444958
9178539,6.98,5,22.75,0.003438,58.448395
9179082,6.96,5,22.75,0.003431,58.451828
9179627,6.96,5.03,22.86,0.003461,58.455288
9180171,6.96,5,22.75,0.003438,58.458725
9180715,6.96,5,22.75,0.003438,58.462162
9181259,6.96,5,22.75,0.003438,58.465599
9181803,6.96,5,22.75,0.003438,58.469036
9182353,6.98,5.03,22.86,0.003493,58.47253
9182897,6.96,5,22.75,0.003438,58.475967
9183443,6.96,5,22.75,0.00345,58.479416
9183987,6.96,5,22.75,0.003438,58.482853
9184532,6.96,5,22.75,0.003444,58.486298
9185076,6.96,4.98,22.64,0.003421,58.489719
9185619,6.96,5,22.75,0.003431,58.493153
9186164,6.96,5,22.75,0.003444,58.496597
9186708,6.96,5,22.75,0.003438,58.500034
9187253,6.96,5,22.75,0.003444,58.503479
9187800,6.96,5,22.75,0.003457,58.506935
9188343,6.96,5,22.75,0.003431,58.510368
9188890,6.93,5,22.75,0.003457,58.513824
9189437,6.96,5,22.75,0.003457,58.517281
9189981,6.96,5,22.75,0.003438,58.520718
9190524,6.96,5.03,22.86,0.003448,58.524166
9191069,6.96,5,22.75,0.003444,58.527611
9191613,6.96,5.03,22.86,0.003454,58.531067
9192158,6.96,5,22.75,0.003444,58.534512
9192705,6.96,5,22.75,0.003457,58.537968
9193248,6.96,5,22.75,0.003431,58.541401
9193792,6.96,5,22.75,0.003438,58.544838
9194336,6.96,5,22.75,0.003438,58.548275
9194880,6.96,5,22.75,0.003438,58.551712
9195427,6.96,5,22.75,0.003457,58.555168
9195974,6.96,5,22.75,0.003457,58.558624
9196518,6.96,5,22.75,0.003438,58.562061
9197063,6.96,5,22.75,0.003444,58.565506
9197609,6.96,5,22.75,0.00345,58.568954
9198153,6.96,5,22.75,0.003438,58.572392
9198697,6.96,5,22.75,0.003438,58.575829
9199241,6.96,5,22.75,0.003438,58.579266
9199784,6.98,5,22.75,0.003431,58.582699
9200329,6.96,5,22.75,0.003444,58.586143
9200873,6.96,5,22.75,0.003438,58.589581
9201420,6.96,5,22.75,0.003457,58.593037
9201965,6.96,5,22.75,0.003444,58.596481
9202514,6.96,5,22.75,0.003469,58.599949
9203058,6.96,5,22.75,0.003438,58.603386
9203602,6.96,5,22.75,0.003438,58.606823
9204146,6.93,5,22.75,0.003438,58.61026
9204690,6.96,5,22.75,0.003438,58.613697
9205234,6.96,5,22.75,0.003438,58.617134
9205778,6.96,5,22.75,0.003438,58.620571
9206323,6.96,5,22.75,0.003444,58.624016
9206866,6.96,5,22.75,0.003431,58.627449
9207411,6.96,5,22.75,0.003444,58.630894
9207961,6.96,5,22.75,0.003476,58.634369
9208507,6.93,5,22.75,0.00345,58.637817
9209051,6.96,5,22.75,0.003438,58.641254
9209595,6.96,5,22.75,0.003438,58.644691
9210139,6.96,5,22.75,0.003438,58.648129
9210683,6.98,5,22.75,0.003438,58.651566
9211228,6.96,4.98,22.64,0.003427,58.654991
9211771,6.96,5.03,22.86,0.003448,58.65844
9212316,6.96,5,22.75,0.003444,58.661884
9212863,6.96,5,22.75,0.003457,58.66534
9213407,6.96,5,22.75,0.003438,58.668777
9213950,6.96,5,22.75,0.003431,58.672211
9214492,6.98,4.98,22.64,0.003408,58.675617
9215039,6.98,5,22.75,0.003457,58.679073
9215583,6.96,5,22.75,0.003438,58.68251
9216128,6.98,5,22.75,0.003444,58.685955
9216671,6.96,5,22.75,0.003431,58.689388
9217215,6.96,5.03,22.86,0.003454,58.692844
9217763,6.96,5,22.75,0.003463,58.696308
9218307,6.96,5,22.75,0.003438,58.699745
9218850,6.96,5,22.75,0.003431,58.703178
9219394,6.96,4.98,22.64,0.003421,58.7066
9219938,6.96,5,22.75,0.003438,58.710037
9220485,6.96,5,22.75,0.003457,58.713493
9221029,6.96,5,22.75,0.003438,58.71693
9221576,6.98,5,22.75,0.003457,58.720387
9222121,6.96,5,22.75,0.003444,58.723831
9222668,6.96,5,22.75,0.003457,58.727287
9223212,6.96,4.98,22.64,0.003421,58.730709
9223755,6.96,5,22.75,0.003431,58.734142
9224299,6.96,5,22.75,0.003438,58.737579
9224843,6.96,4.98,22.64,0.003421,58.741001
9225388,6.96,5,22.75,0.003444,58.744446
9225931,6.96,5.03,22.86,0.003448,58.747894
9226475,6.96,5,22.75,0.003438,58.751331
9227023,6.96,5.03,22.86,0.00348,58.75481
9227573,6.96,5,22.75,0.003476,58.758286
9228116,6.96,5,22.75,0.003431,58.761719
9228660,6.96,5,22.75,0.003438,58.765156
9229204,6.96,4.98,22.64,0.003421,58.768578
9229748,6.96,5,22.75,0.003438,58.772015
9230291,6.96,5,22.75,0.003431,58.775448
9230836,6.96,5,22.75,0.003444,58.778893
9231380,6.96,5,22.75,0.003438,58.78233
9231925,6.96,5,22.75,0.003444,58.785774
9232468,6.93,5,22.75,0.003431,58.789207
9233019,6.96,5,22.75,0.003482,58.79269
9233563,6.96,5,22.75,0.003438,58.796127
9234109,6.96,5,22.75,0.00345,58.799576
9234654,6.96,5,22.75,0.003444,58.80302
9235197,6.96,5,22.75,0.003431,58.806454
9235741,6.96,5,22.75,0.003438,58.809891
9236286,6.96,4.98,22.64,0.003427,58.813316
9236830,6.96,5.03,22.86,0.003454,58.816772
9237374,6.96,5,22.75,0.003438,58.82021
9237921,6.96,5,22.75,0.003457,58.823666
9238465,6.96,5,22.75,0.003438,58.827103
9239009,6.96,5,22.75,0.003438,58.83054
9239556,6.96,5,22.75,0.003457,58.833996
9240099,6.96,5,22.75,0.003431,58.837429
9240646,6.98,5,22.75,0.003457,58.840885
9241191,6.96,4.98,22.64,0.003427,58.844311
9241735,6.96,5,22.75,0.003438,58.847748
9242279,6.98,5,22.75,0.003438,58.851185
9242826,6.96,5,22.75,0.003457,58.854641
9243370,6.96,5,22.75,0.003438,58.858078
9243914,6.96,5,22.75,0.003438,58.861515
9244457,6.98,5.03,22.86,0.003448,58.864964
9245001,6.96,5,22.75,0.003438,58.868401
9245546,6.96,5,22.75,0.003444,58.871845
9246093,6.96,5,22.75,0.003457,58.875301
9246640,6.96,5,22.75,0.003457,58.878757
9247184,6.96,5,22.75,0.003438,58.882195
9247731,6.96,5,22.75,0.003457,58.885651
9248275,6.96,5,22.75,0.003438,58.889088
9248819,6.96,5,22.75,0.003438,58.892525
9249362,6.96,5,22.75,0.003431,58.895958
9249906,6.96,5,22.75,0.003438,58.899395
9250451,6.96,5,22.75,0.003444,58.90284
9250995,6.96,5,22.75,0.003438,58.906277
9251539,6.96,5,22.75,0.003438,58.909714
9252086,6.98,5,22.75,0.003457,58.91317
9252631,6.96,5,22.75,0.003444,58.916615
9253181,6.96,5,22.75,0.003476,58.92009
9253725,6.96,4.98,22.64,0.003421,58.923512
9254268,6.98,5,22.75,0.003431,58.926945
9254812,6.93,5,22.75,0.003438,58.930382
9255356,6.96,5,22.75,0.003438,58.933819
9255901,6.98,5,22.75,0.003444,58.937263
9256444,6.96,5,22.75,0.003431,58.940697
9256989,6.96,5,22.75,0.003444,58.944141
9257533,6.96,5,22.75,0.003438,58.947578
9258080,6.96,5,22.75,0.003457,58.951035
9258627,6.96,5.03,22.86,0.003474,58.95451
9259173,6.96,5,22.75,0.00345,58.957958
9259717,6.96,5,22.75,0.003438,58.961395
9260262,6.96,5,22.75,0.003444,58.96484
9260806,6.96,4.98,22.64,0.003421,58.968262
9261349,6.96,5,22.75,0.003431,58.971695
9261894,6.96,5,22.75,0.003444,58.97514
9262438,6.96,5,22.75,0.003438,58.978577
9262986,6.96,5,22.75,0.003463,58.98204
9263529,6.96,5,22.75,0.003431,58.985474
9264073,6.93,5,22.75,0.003438,58.988911
9264617,6.96,5,22.75,0.003438,58.992348
9265164,6.96,5,22.75,0.003457,58.995804
9265711,6.98,5,22.75,0.003457,58.99926
9266255,6.96,5,22.75,0.003438,59.002697
9266799,6.96,5.03,22.86,0.003454,59.006153
9267344,6.93,5,22.75,0.003444,59.009598
9267891,6.96,5,22.75,0.003457,59.013054
9268434,6.96,5,22.75,0.003431,59.016487
9268978,6.96,5,22.75,0.003438,59.019924
9269522,6.96,5,22.75,0.003438,59.023361
9270066,6.93,5,22.75,0.003438,59.026798
9270609,6.96,5,22.75,0.003431,59.030231
9271157,6.96,5,22.75,0.003463,59.033695
9271701,6.96,5,22.75,0.003438,59.037132
9272249,6.96,4.98,22.64,0.003446,59.040577
9272796,6.96,5,22.75,0.003457,59.044033
9273339,6.96,5,22.75,0.003431,59.047466
9273883,6.96,5.03,22.86,0.003454,59.050922
9274427,6.96,4.98,22.64,0.003421,59.054344
9274971,6.96,5,22.75,0.003438,59.057781
9275515,6.93,5,22.75,0.003438,59.061218
9276059,6.96,5,22.75,0.003438,59.064655
9276603,6.93,5,22.75,0.003438,59.068092
9277148,6.96,5,22.75,0.003444,59.071537
9277694,6.96,5,22.75,0.00345,59.074986
9278244,6.96,5,22.75,0.003476,59.078461
9278788,6.96,4.98,22.64,0.003421,59.081882
9279332,6.96,5,22.75,0.003438,59.08532
9279876,6.98,5,22.75,0.003438,59.088757
9280420,6.96,5,22.75,0.003438,59.092194
9280964,6.96,5,22.75,0.003438,59.095631
9281508,6.96,5,22.75,0.003438,59.099068
9282053,6.96,5,22.75,0.003444,59.102512
9282596,6.96,5,22.75,0.003431,59.105946
9283144,6.96,5,22.75,0.003463,59.109409
9283688,6.96,5,22.75,0.003438,59.112846
9284229,6.96,4.98,22.64,0.003402,59.116249
9284775,6.96,5,22.75,0.00345,59.119698
9285319,6.96,5.03,22.86,0.003454,59.123154
9285864,6.96,4.98,22.64,0.003427,59.126579
9286408,6.96,5,22.75,0.003438,59.130016
9286951,6.96,5,22.75,0.003431,59.13345
9287496,6.96,5,22.75,0.003444,59.136894
9288041,6.96,5,22.75,0.003444,59.140339
9288587,6.96,5,22.75,0.00345,59.143787
9289131,6.96,5,22.75,0.003438,59.147224
9289675,6.96,5,22.75,0.003438,59.150661
9290221,6.96,4.98,22.64,0.003434,59.154095
9290766,6.96,5,22.75,0.003444,59.157539
9291313,6.96,5,22.75,0.003457,59.160995
9291856,6.96,5,22.75,0.003431,59.164429
9292401,6.96,5,22.75,0.003444,59.167873
9292945,6.96,5,22.75,0.003438,59.17131
9293493,6.96,5,22.75,0.003463,59.174774
9294035,6.96,5,22.75,0.003425,59.1782
9294580,6.96,5,22.75,0.003444,59.181644
9295124,6.96,5,22.75,0.003438,59.185081
9295668,6.96,5,22.75,0.003438,59.188519
9296211,6.96,5,22.75,0.003431,59.191952
9296759,6.96,5,22.75,0.003463,59.195415
9297306,6.96,5,22.75,0.003457,59.198872
9297851,6.96,5,22.75,0.003444,59.202316
9298397,6.96,4.98,22.64,0.003434,59.20575
9298941,6.96,5,22.75,0.003438,59.209187
9299485,6.96,5,22.75,0.003438,59.212624
9300029,6.96,5.03,22.86,0.003454,59.21608
9300573,6.93,5,22.75,0.003438,59.219517
9301116,6.93,5,22.75,0.003431,59.22295
9301660,6.96,5,22.75,0.003438,59.226387
9302205,6.96,5,22.75,0.003444,59.229832
9302752,6.96,4.98,22.64,0.00344,59.233273
9303300,6.96,5,22.75,0.003463,59.236736
9303845,6.96,5,22.75,0.003444,59.240181
9304389,6.96,5,22.75,0.003438,59.243618
9304933,6.96,5,22.75,0.003438,59.247055
9305478,6.98,5,22.75,0.003444,59.2505
9306021,6.96,5,22.75,0.003431,59.253933
9306565,6.96,5,22.75,0.003438,59.25737
9307110,6.96,5,22.75,0.003444,59.260815
9307654,6.96,4.98,22.64,0.003421,59.264236
9308198,6.96,5,22.75,0.003438,59.267673
9308745,6.96,5,22.75,0.003457,59.27113
9309292,6.96,5,22.75,0.003457,59.274586
9309836,6.96,5,22.75,0.003438,59.278023
9310383,6.96,5,22.75,0.003457,59.281479
9310926,6.96,5,22.75,0.003431,59.284912
9311471,6.93,5,22.75,0.003444,59.288357
9312015,6.96,5,22.75,0.003438,59.291794
9312559,6.96,5,22.75,0.003438,59.295231
9313103,6.96,5,22.75,0.003438,59.298668
9313650,6.96,5,22.75,0.003457,59.302124
9314194,6.96,5,22.75,0.003438,59.305561
9314739,6.96,5,22.75,0.003444,59.309006
9315282,6.96,5,22.75,0.003431,59.312439
9315829,6.96,5,22.75,0.003457,59.315895
9316376,6.96,5,22.75,0.003457,59.319351
9316920,6.96,5,22.75,0.003438,59.322788
9317465,6.96,5,22.75,0.003444,59.326233
9318009,6.96,5,22.75,0.003438,59.32967
9318555,6.96,5,22.75,0.00345,59.333118
9319099,6.96,5,22.75,0.003438,59.336555
9319644,6.96,5,22.75,0.003444,59.34
9320187,6.96,5,22.75,0.003431,59.343433
9320731,6.96,5,22.75,0.003438,59.34687
9321275,6.96,5,22.75,0.003438,59.350307
9321822,6.96,5,22.75,0.003457,59.353764
9322366,6.98,5,22.75,0.003438,59.357201
9322913,6.96,4.98,22.64,0.00344,59.360641
9323461,6.96,5,22.75,0.003463,59.364105
9324005,6.96,5,22.75,0.003438,59.367542
9324549,6.96,4.98,22.64,0.003421,59.370964
9325092,6.96,5,22.75,0.003431,59.374397
9325636,6.96,5,22.75,0.003438,59.377834
9326180,6.96,5,22.75,0.003438,59.381271
9326725,6.96,5,22.75,0.003444,59.384716
9327268,6.93,5,22.75,0.003431,59.388149
9327813,6.98,5,22.75,0.003444,59.391594
9328363,6.96,5,22.75,0.003476,59.395069
9328910,6.96,5,22.75,0.003457,59.398525
9329454,6.96,5,22.75,0.003438,59.401962
9329997,6.96,5,22.75,0.003431,59.405396
9330541,6.98,4.98,22.64,0.003421,59.408817
9331085,6.96,5,22.75,0.003438,59.412254
9331630,6.96,5,22.75,0.003444,59.415699
9332173,6.96,5,22.75,0.003431,59.419132
9332718,6.96,5,22.75,0.003444,59.422577
9333262,6.96,5,22.75,0.003438,59.426014
9333809,6.96,5,22.75,0.003457,59.42947
9334352,6.96,5,22.75,0.003431,59.432903
9334899,6.93,5,22.75,0.003457,59.436359
9335446,6.96,5,22.75,0.003457,59.439816
9335990,6.96,5,22.75,0.003438,59.443253
9336535,6.93,5,22.75,0.003444,59.446697
9337078,6.96,5.03,22.86,0.003448,59.450146
9337623,6.96,5,22.75,0.003444,59.45359
9338167,6.96,5,22.75,0.003438,59.457027
9338714,6.96,5,22.75,0.003457,59.460484
9339257,6.96,5,22.75,0.003431,59.463917
9339801,6.96,5,22.75,0.003438,59.467354
9340345,6.96,5,22.75,0.003438,59.470791
9340892,6.96,5,22.75,0.003457,59.474247
9341436,6.96,5,22.75,0.003438,59.477684
9341983,6.96,5,22.75,0.003457,59.48114
9342528,6.96,5,22.75,0.003444,59.484585
9343072,6.96,5,22.75,0.003438,59.488022
9343619,6.96,5,22.75,0.003457,59.491478
9344162,6.96,5,22.75,0.003431,59.494911
9344706,6.96,5,22.75,0.003438,59.498348
9345250,6.96,4.98,22.64,0.003421,59.50177
9345795,6.96,4.98,22.64,0.003427,59.505196
9346338,6.96,5,22.75,0.003431,59.508629
9346882,6.96,5,22.75,0.003438,59.512066
9347430,6.96,5,22.75,0.003463,59.51553
9347979,6.96,5,22.75,0.003469,59.518997
9348523,6.93,5,22.75,0.003438,59.522434
9349066,6.98,5,22.75,0.003431,59.525867
9349610,6.96,5.03,22.86,0.003454,59.529324
9350154,6.96,5,22.75,0.003438,59.532761
9350697,6.96,5,22.75,0.003431,59.536194
9351241,6.93,4.98,22.64,0.003421,59.539616
9351785,6.98,5.03,22.86,0.003454,59.543072
9352330,6.98,5,22.75,0.003444,59.546516
9352873,6.96,5,22.75,0.003431,59.54995
9353419,6.96,5,22.75,0.00345,59.553398
9353969,6.96,5,22.75,0.003476,59.556873
9354523,6.96,5,22.75,0.003501,59.560375
9355067,6.96,5,22.75,0.003438,59.563812
9355612,6.98,5,22.75,0.003444,59.567257
9356155,6.93,5,22.75,0.003431,59.57069
9356700,6.96,5,22.75,0.003444,59.574135
9357244,6.96,5,22.75,0.003438,59.577572
9357788,6.93,5,22.75,0.003438,59.581009
9358336,6.96,5,22.75,0.003463,59.584473
9358879,6.96,5.03,22.86,0.003448,59.587921
9359423,6.96,5,22.75,0.003438,59.591358
9359971,6.96,5,22.75,0.003463,59.594822
9360515,6.96,5,22.75,0.003438,59.598259
9361061,6.96,5,22.75,0.00345,59.601707
9361605,6.96,5,22.75,0.003438,59.605145
9362150,6.98,5,22.75,0.003444,59.608589
9362694,6.96,5,22.75,0.003438,59.612026
9363241,6.96,5,22.75,0.003457,59.615482
9363785,6.93,5,22.75,0.003438,59.618919
9364329,6.96,5,22.75,0.003438,59.622356
9364873,6.96,4.98,22.64,0.003421,59.625778
9365416,6.96,5,22.75,0.003431,59.629211
9365960,6.96,5,22.75,0.003438,59.632648
9366508,6.96,5,22.75,0.003463,59.636112
9367055,6.96,5,22.75,0.003457,59.639568
9367600,6.96,5,22.75,0.003444,59.643013
9368146,6.98,5,22.75,0.00345,59.646461
9368690,6.96,4.98,22.64,0.003421,59.649883
9369234,6.96,5,22.75,0.003438,59.65332
9369778,6.96,5,22.75,0.003438,59.656757
9370321,6.96,5,22.75,0.003431,59.660191
9370866,6.96,5,22.75,0.003444,59.663635
9371410,6.96,5,22.75,0.003438,59.667072
9371954,6.96,5,22.75,0.003438,59.670509
9372502,6.96,4.98,22.64,0.003446,59.673954
9373045,6.96,5,22.75,0.003431,59.677387
