62416,8.20,16,Closed
63065,8.18,16,Closed
63716,8.18,15,Closed
64362,8.18,15,Closed
65010,8.18,15,Closed
65657,8.18,15,Closed
66306,8.18,15,Closed
66956,8.20,15,Closed
67603,8.15,15,Closed
68250,8.18,15,Closed
68898,8.18,15,Closed
69545,8.15,15,Closed
70197,8.18,15,Closed
70844,8.20,15,Closed
71491,8.18,15,Closed
72138,8.18,15,Closed
72786,8.18,15,Closed
73437,8.18,14,Closed
74084,8.18,14,Closed
74731,8.18,14,Closed
75381,8.20,14,Closed
76029,8.18,14,Closed
76683,8.18,14,Closed
77330,8.18,14,Closed
77977,8.18,14,Closed
78624,8.18,14,Closed
79272,8.18,14,Closed
79923,8.18,14,Closed
80570,8.18,14,Closed
81217,8.15,14,Closed
81865,8.18,14,Closed
82513,8.18,14,Closed
83164,8.18,13,Closed
83811,8.18,13,Closed
84458,8.18,13,Closed
85106,8.20,13,Closed
85753,8.20,13,Closed
86404,8.18,13,Closed
87051,8.20,13,Closed
87698,8.18,13,Closed
88346,8.18,13,Closed
88993,8.18,13,Closed
89644,8.18,13,Closed
90294,8.20,13,Closed
90941,8.18,13,Closed
91592,8.18,13,Closed
92242,8.18,13,Closed
92890,8.18,13,Closed
93537,8.18,12,Closed
94184,8.18,12,Closed
94832,8.20,12,Closed
95482,8.18,12,Closed
96130,8.18,12,Closed
96777,8.18,12,Closed
97424,8.18,12,Closed
98072,8.18,12,Closed
98722,8.18,12,Closed
99369,8.20,12,Closed
100017,8.18,12,Closed
100664,8.18,12,Closed
101312,8.18,12,Closed
101963,8.20,12,Closed
102610,8.20,12,Closed
103258,8.18,12,Closed
103906,8.18,12,Closed
104553,8.15,11,Closed
105207,8.15,11,Closed
105854,8.18,11,Closed
106505,8.18,11,Closed
107152,8.18,11,Closed
107800,8.18,11,Closed
108450,8.20,11,Closed
109099,8.18,11,Closed
109746,8.18,11,Closed
110393,8.18,11,Closed
111042,8.18,11,Closed
111691,8.18,11,Closed
112338,8.18,11,Closed
112987,8.18,11,Closed
113634,8.18,11,Closed
114282,8.15,11,Closed
114932,8.18,11,Closed
115579,8.20,10,Closed
116228,8.18,10,Closed
116875,8.18,10,Closed
117523,8.18,10,Closed
118173,8.18,10,Closed
118820,8.18,10,Closed
119472,8.18,10,Closed
120119,8.18,10,Open
120773,8.28,10,Open
121420,8.28,10,Open
122067,8.28,10,Open
122715,8.28,10,Open
123363,8.28,10,Open
124013,8.28,10,Open
124660,8.28,10,Open
125307,8.28,10,Open
125956,8.28,10,Open
126604,8.30,10,Open
127254,8.30,9,Open
127901,8.28,9,Open
128548,8.28,9,Open
129196,8.30,9,Open
129844,8.28,9,Open
130494,8.28,9,Open
131141,8.28,9,Open
131788,8.28,9,Open
132435,8.28,9,Open
133084,8.28,9,Open
133734,8.28,9,Open
134381,8.28,9,Open
135028,8.28,9,Open
135680,8.28,9,Open
136327,8.28,9,Open
136980,8.28,9,Open
137627,8.30,9,Open
138274,8.28,9,Open
138923,8.28,9,Open
139571,8.30,8,Open
140221,8.28,8,Open
140867,8.28,8,Open
141515,8.28,8,Open
142162,8.28,8,Open
142811,8.28,8,Open
143461,8.28,8,Open
144108,8.30,8,Open
144755,8.28,8,Open
145402,8.30,8,Open
146051,8.28,8,Open
146701,8.28,8,Open
147348,8.28,8,Open
147995,8.28,8,Open
148643,8.30,8,Open
149291,8.30,8,Open
149941,8.30,8,Open
150588,8.28,8,Open
151235,8.30,8,Open
151883,8.28,8,Open
152535,8.28,8,Open
153184,8.28,7,Open
153834,8.30,7,Open
154481,8.28,7,Open
155129,8.30,7,Open
155780,8.28,7,Open
156427,8.28,7,Open
157074,8.30,7,Open
157721,8.30,7,Open
158369,8.30,7,Open
159026,8.28,7,Open
159673,8.30,7,Open
160320,8.30,7,Open
160967,8.28,7,Open
161614,8.28,7,Open
162266,8.28,7,Open
162913,8.28,7,Open
163559,8.28,7,Open
164207,8.30,7,Open
164854,8.30,7,Open
165506,8.28,7,Open
166153,8.28,7,Open
166800,8.28,7,Open
167447,8.28,6,Open
168094,8.30,6,Open
168748,8.28,6,Open
169395,8.30,6,Open
170045,8.28,6,Open
170693,8.28,6,Open
171340,8.28,6,Open
171991,8.28,6,Open
172638,8.30,6,Open
173285,8.28,6,Open
173933,8.28,6,Open
174580,8.28,6,Open
175230,8.28,6,Open
175878,8.28,6,Open
176525,8.28,6,Open
177173,8.30,6,Open
177821,8.28,6,Open
178471,8.30,6,Open
179118,8.28,6,Open
179766,8.30,6,Open
180413,8.28,6,Open
181061,8.28,6,Open
181711,8.28,6,Open
182359,8.28,5,Open
183006,8.28,5,Open
183653,8.28,5,Open
184301,8.28,5,Open
184951,8.28,5,Open
185602,8.28,5,Open
186249,8.28,5,Open
186900,8.30,5,Open
187550,8.28,5,Open
188197,8.28,5,Open
188845,8.30,5,Open
189492,8.28,5,Open
190139,8.28,5,Open
190790,8.28,5,Open
191437,8.28,5,Open
192084,8.30,5,Open
192732,8.28,5,Open
193379,8.30,5,Open
194030,8.30,5,Open
194676,8.30,5,Open
195323,8.28,5,Open
195972,8.30,5,Open
196619,8.28,5,Open
197270,8.28,5,Open
197916,8.28,5,Open
198564,8.28,5,Open
199212,8.28,4,Open
199859,8.28,4,Open
200510,8.28,4,Open
201156,8.28,4,Open
201803,8.28,4,Open
202455,8.28,4,Open
203102,8.30,4,Open
203755,8.28,4,Open
204402,8.28,4,Open
205049,8.28,4,Open
205697,8.28,4,Open
206345,8.28,4,Open
206995,8.28,4,Open
207642,8.30,4,Open
208289,8.28,4,Open
208936,8.28,4,Open
209585,8.28,4,Open
210235,8.30,4,Open
210881,8.28,4,Open
211528,8.28,4,Open
212176,8.28,4,Open
212824,8.30,4,Open
213474,8.28,4,Open
214121,8.28,4,Open
214768,8.28,4,Open
215415,8.28,4,Open
216064,8.30,4,Open
216714,8.30,4,Open
217361,8.28,3,Open
218008,8.28,3,Open
218659,8.28,3,Open
219307,8.28,3,Open
219960,8.28,3,Open
220606,8.30,3,Open
221254,8.30,3,Open
221901,8.30,3,Open
222553,8.28,3,Open
223200,8.28,3,Open
223846,8.30,3,Open
224494,8.28,3,Open
225141,8.28,3,Open
225792,8.30,3,Open
226439,8.28,3,Open
227086,8.30,3,Open
227733,8.28,3,Open
228381,8.28,3,Open
229031,8.28,3,Open
229679,8.28,3,Open
230326,8.28,3,Open
230973,8.30,3,Open
231620,8.30,3,Open
232270,8.28,3,Open
232918,8.28,3,Open
233565,8.28,3,Open
234212,8.28,3,Open
234860,8.28,3,Open
235513,8.28,3,Open
236161,8.28,3,Open
236811,8.28,3,Open
237458,8.28,2,Open
238106,8.28,2,Open
238756,8.28,2,Open
239403,8.30,2,Open
240050,8.28,2,Open
240697,8.23,2,Closed
241345,8.18,2,Closed
241994,8.18,2,Closed
242641,8.18,2,Closed
243289,8.15,2,Closed
243937,8.20,2,Closed
244585,8.18,2,Closed
245234,8.18,2,Closed
245881,8.18,2,Closed
246530,8.20,2,Closed
247177,8.15,2,Closed
247825,8.18,2,Closed
248475,8.18,2,Closed
249121,8.20,2,Closed
249769,8.18,2,Closed
250417,8.18,2,Closed
251068,8.18,2,Closed
251718,8.18,2,Closed
252367,8.18,2,Closed
253016,8.18,2,Closed
253663,8.18,2,Closed
254314,8.18,2,Closed
254961,8.18,2,Closed
255608,8.18,2,Closed
256256,8.18,2,Closed
256904,8.15,2,Closed
257560,8.18,2,Closed
258207,8.18,2,Closed
258854,8.18,1,Closed
259502,8.18,1,Closed
260150,8.18,1,Closed
260800,8.20,1,Closed
261447,8.18,1,Closed
262094,8.18,1,Closed
262742,8.20,1,Closed
263390,8.18,1,Closed
264040,8.18,1,Closed
264687,8.18,1,Closed
265334,8.18,1,Closed
265986,8.15,1,Closed
266633,8.20,1,Closed
267286,8.18,1,Closed
267933,8.18,1,Closed
268580,8.18,1,Closed
269229,8.18,1,Closed
269876,8.15,1,Closed
270526,8.18,1,Closed
271173,8.18,1,Closed
271820,8.18,1,Closed
272468,8.18,1,Closed
273117,8.18,1,Closed
273767,8.18,1,Closed
274414,8.18,1,Closed
275061,8.18,1,Closed
275708,8.18,1,Closed
276357,8.18,1,Closed
277007,8.18,1,Closed
277654,8.18,1,Closed
278301,8.15,1,Closed
278948,8.18,1,Closed
279597,8.18,1,Closed
280247,8.15,1,Closed
280896,8.18,1,Closed
281543,8.18,1,Closed
282194,8.20,1,Closed
282845,8.18,1,Closed
283492,8.18,1,Closed
284139,8.15,0,Closed
284786,8.18,1,Closed
285434,8.18,0,Closed
286086,8.15,0,Closed
286732,8.18,0,Closed
287379,8.18,0,Closed
288027,8.18,0,Closed
288674,8.18,0,Closed
289325,8.15,0,Closed
289972,8.18,0,Closed
290619,8.18,0,Closed
291266,8.15,0,Closed
291914,8.18,0,Closed
292564,8.15,0,Closed
293212,8.18,0,Closed
293859,8.18,0,Closed
294506,8.18,0,Closed
295154,8.18,0,Closed
295804,8.15,0,Closed
296455,8.15,0,Closed
297102,8.18,0,Closed
297747,8.18,0,Closed
298395,8.15,0,Closed
299045,8.15,0,Closed
299693,8.18,0,Closed
300340,8.15,0,Closed
300987,8.18,0,Closed
301635,8.18,0,Closed
302285,8.18,0,Closed
302931,8.18,0,Closed
303580,8.18,0,Closed
304227,8.18,0,Closed
304874,8.18,0,Closed
305525,8.18,0,Closed
306171,8.18,0,Closed
306819,8.18,0,Closed
307467,8.18,0,Closed
308114,8.18,0,Closed
308765,8.15,0,Closed
309412,8.18,0,Closed
310060,8.18,0,Closed
310707,8.15,0,Closed
311358,8.15,0,Closed
312008,8.18,0,Closed
312657,8.18,0,Closed
313306,8.15,0,Closed
313953,8.18,0,Closed
314601,8.15,0,Closed
315250,8.18,0,Closed
315897,8.18,0,Closed
316545,8.18,0,Closed
317193,8.18,0,Closed
317840,8.15,0,Closed
318490,8.15,0,Closed
319137,8.18,0,Closed
319784,8.18,0,Closed
320433,8.15,0,Closed
321080,8.18,0,Closed
321730,8.18,0,Closed
322377,8.18,0,Closed
323024,8.18,0,Closed
323672,8.18,0,Closed
324320,8.18,0,Closed
324970,8.18,0,Closed
325617,8.18,0,Closed
326267,8.15,0,Closed
326916,8.15,0,Closed
327569,8.18,0,Closed
328216,8.18,0,Closed
328862,8.18,0,Closed
329510,8.18,0,Closed
330159,8.18,0,Closed
330809,8.18,0,Closed
331456,8.18,-1,Closed
332103,8.18,-1,Closed
332750,8.15,-1,Closed
333398,8.15,-1,Closed
334049,8.18,-1,Closed
334695,8.18,-1,Closed
335342,8.18,-1,Closed
335990,8.18,-1,Closed
336637,8.18,-1,Closed
337288,8.18,-1,Closed
337935,8.18,-1,Closed
338582,8.18,-1,Closed
339229,8.18,-1,Closed
339877,8.18,-1,Closed
340528,8.15,-1,Closed
341177,8.15,-1,Closed
341825,8.15,-1,Closed
342475,8.18,-1,Closed
343123,8.18,-1,Closed
343773,8.15,-1,Closed
344420,8.18,-1,Closed
345067,8.18,-1,Closed
345715,8.18,-1,Closed
346362,8.15,-1,Closed
347013,8.18,-1,Closed
347660,8.18,-1,Closed
348307,8.18,-1,Closed
348954,8.15,-1,Closed
349602,8.15,-1,Closed
350253,8.18,-1,Closed
350900,8.15,-1,Closed
351547,8.18,-1,Closed
352194,8.15,-1,Closed
352842,8.18,-1,Closed
353492,8.18,-1,Closed
354139,8.18,-1,Closed
354787,8.15,-1,Closed
355437,8.15,-1,Closed
356087,8.18,-1,Closed
356738,8.15,-1,Closed
357385,8.18,-1,Closed
358032,8.18,-1,Closed
358680,8.18,-1,Closed
359330,8.18,-1,Closed
359976,8.18,-1,Closed
360625,8.18,-1,Open
361272,8.25,-1,Open
361919,8.28,-1,Open
362570,8.28,-1,Open
363216,8.28,-1,Open
363864,8.28,-1,Open
364512,8.28,-1,Open
365159,8.28,-1,Open
365809,8.25,-1,Open
366456,8.28,-1,Open
367104,8.25,-1,Open
367751,8.28,-1,Open
368399,8.28,-1,Open
369049,8.25,-1,Open
369696,8.28,-1,Open
370343,8.28,-2,Open
370994,8.28,-2,Open
371641,8.28,-2,Open
372294,8.28,-2,Open
372941,8.28,-2,Open
373588,8.28,-2,Open
374236,8.28,-2,Open
374884,8.28,-2,Open
375533,8.28,-2,Open
376180,8.28,-2,Open
376827,8.28,-2,Open
377476,8.28,-2,Open
378123,8.30,-2,Open
378773,8.28,-2,Open
379420,8.28,-2,Open
380067,8.28,-2,Open
380715,8.25,-2,Open
381363,8.28,-2,Open
382012,8.28,-2,Open
382659,8.28,-2,Open
383306,8.28,-2,Open
383954,8.28,-2,Open
384602,8.28,-2,Open
385252,8.25,-2,Open
385898,8.28,-2,Open
386548,8.28,-2,Open
387196,8.25,-2,Open
387850,8.28,-2,Open
388497,8.25,-2,Open
389144,8.28,-2,Open
389791,8.28,-2,Open
390439,8.25,-2,Open
391090,8.28,-2,Open
391736,8.28,-2,Open
392383,8.28,-2,Open
393031,8.28,-2,Open
393678,8.28,-2,Open
394329,8.28,-2,Open
394976,8.28,-2,Open
395623,8.28,-2,Open
396270,8.25,-2,Open
396918,8.28,-2,Open
397569,8.28,-2,Open
398215,8.28,-2,Open
398863,8.28,-2,Open
399510,8.28,-2,Open
400157,8.28,-2,Open
400808,8.28,-2,Open
401455,8.28,-2,Open
402105,8.28,-2,Open
402753,8.28,-2,Open
403403,8.28,-2,Open
404054,8.28,-2,Open
404700,8.28,-2,Open
405347,8.28,-2,Open
405995,8.25,-2,Open
406643,8.28,-2,Open
407292,8.28,-2,Open
407940,8.28,-2,Open
408587,8.28,-2,Open
409235,8.28,-2,Open
409883,8.28,-2,Open
410532,8.28,-2,Open
411180,8.28,-2,Open
411827,8.28,-2,Open
412474,8.28,-2,Open
413122,8.28,-2,Open
413771,8.28,-2,Open
414418,8.25,-2,Open
415066,8.28,-2,Open
415714,8.28,-2,Open
416361,8.28,-2,Open
417011,8.28,-2,Open
417658,8.28,-2,Open
418309,8.30,-2,Open
418956,8.28,-2,Open
419609,8.28,-2,Open
420256,8.28,-2,Open
420903,8.28,-2,Open
421551,8.28,-2,Open
422199,8.25,-3,Open
422849,8.28,-3,Open
423496,8.28,-3,Open
424142,8.28,-3,Open
424791,8.28,-3,Open
425438,8.28,-3,Open
426089,8.28,-3,Open
426735,8.28,-3,Open
427382,8.28,-3,Open
428030,8.28,-3,Open
428678,8.28,-3,Open
429328,8.28,-3,Open
429975,8.28,-3,Open
430622,8.28,-3,Open
431269,8.28,-3,Open
431918,8.28,-3,Open
432568,8.28,-3,Open
433215,8.28,-3,Open
433864,8.28,-3,Open
434512,8.28,-3,Open
435163,8.28,-3,Open
435813,8.28,-3,Open
436460,8.28,-3,Open
437107,8.28,-3,Open
437754,8.28,-3,Open
438403,8.30,-3,Open
439052,8.28,-3,Open
439699,8.28,-3,Open
440346,8.28,-3,Open
440994,8.28,-3,Open
441641,8.28,-3,Open
442292,8.28,-3,Open
442939,8.28,-3,Open
443586,8.28,-3,Open
444233,8.28,-3,Open
444881,8.28,-3,Open
445531,8.28,-3,Open
446179,8.28,-3,Open
446826,8.28,-3,Open
447473,8.28,-3,Open
448121,8.28,-3,Open
448771,8.28,-3,Open
449418,8.28,-3,Open
450068,8.28,-3,Open
450715,8.28,-3,Open
451363,8.28,-3,Open
452011,8.28,-3,Open
452658,8.28,-3,Open
453305,8.25,-3,Open
453952,8.28,-3,Open
454602,8.28,-3,Open
455249,8.28,-3,Open
455897,8.28,-3,Open
456544,8.28,-3,Open
457192,8.28,-3,Open
457842,8.28,-3,Open
458489,8.28,-3,Open
459136,8.28,-3,Open
459784,8.28,-3,Open
460431,8.28,-3,Open
461081,8.28,-3,Open
461728,8.28,-3,Open
462375,8.28,-3,Open
463023,8.28,-3,Open
463671,8.28,-3,Open
464321,8.28,-3,Open
464968,8.28,-3,Open
465617,8.28,-3,Open
466266,8.28,-3,Open
466916,8.28,-3,Open
467566,8.28,-3,Open
468213,8.28,-3,Open
468860,8.28,-3,Open
469508,8.28,-3,Open
470156,8.28,-3,Open
470805,8.28,-3,Open
471452,8.28,-3,Open
472099,8.28,-3,Open
472747,8.28,-3,Open
473395,8.30,-3,Open
474045,8.28,-3,Open
474692,8.28,-3,Open
475339,8.28,-3,Open
475986,8.28,-3,Open
476635,8.28,-3,Open
477285,8.25,-3,Open
477931,8.28,-3,Open
478578,8.28,-3,Open
479226,8.28,-3,Open
479874,8.28,-3,Open
480523,8.28,-3,Open
481520,8.20,-3,Closed
482167,8.18,-3,Closed
482818,8.15,-3,Closed
483465,8.15,-3,Closed
484115,8.18,-3,Closed
484761,8.18,-3,Closed
485408,8.18,-3,Closed
486055,8.18,-3,Closed
486703,8.15,-3,Closed
487353,8.18,-3,Closed
488000,8.18,-3,Closed
488686,8.15,-3,Closed
489332,8.15,-4,Closed
489980,8.18,-4,Closed
490631,8.15,-4,Closed
491277,8.18,-4,Closed
491924,8.15,-4,Closed
492571,8.15,-4,Closed
493218,8.18,-4,Closed
493870,8.18,-4,Closed
494516,8.18,-4,Closed
495163,8.18,-4,Closed
495810,8.18,-4,Closed
496460,8.18,-4,Closed
497114,8.18,-4,Closed
497761,8.18,-4,Closed
498408,8.18,-4,Closed
499055,8.15,-4,Closed
499703,8.15,-4,Closed
500353,8.18,-4,Closed
501000,8.18,-4,Closed
501647,8.18,-4,Closed
502295,8.15,-4,Closed
502942,8.18,-4,Closed
503592,8.15,-4,Closed
504240,8.15,-4,Closed
504887,8.15,-4,Closed
505534,8.15,-4,Closed
506182,8.18,-4,Closed
506832,8.18,-4,Closed
507479,8.15,-4,Closed
508126,8.18,-4,Closed
508774,8.18,-4,Closed
509421,8.18,-4,Closed
510071,8.18,-4,Closed
510722,8.15,-4,Closed
511369,8.15,-4,Closed
512019,8.15,-4,Closed
512670,8.15,-4,Closed
513316,8.15,-4,Closed
513964,8.15,-4,Closed
514611,8.15,-4,Closed
515259,8.15,-4,Closed
515909,8.15,-4,Closed
516555,8.18,-4,Closed
517202,8.15,-4,Closed
517850,8.18,-4,Closed
518498,8.18,-4,Closed
519148,8.18,-4,Closed
519794,8.18,-4,Closed
520441,8.15,-4,Closed
521089,8.15,-4,Closed
521737,8.18,-4,Closed
522387,8.15,-4,Closed
523033,8.15,-4,Closed
523680,8.15,-4,Closed
524327,8.18,-4,Closed
524979,8.15,-4,Closed
525629,8.15,-4,Closed
526278,8.15,-4,Closed
526925,8.15,-4,Closed
527572,8.15,-4,Closed
528221,8.18,-4,Closed
528870,8.15,-4,Closed
529517,8.15,-4,Closed
530164,8.15,-4,Closed
530811,8.18,-4,Closed
531460,8.18,-4,Closed
532110,8.15,-4,Closed
532757,8.18,-4,Closed
533404,8.15,-4,Closed
534051,8.15,-4,Closed
534699,8.15,-4,Closed
535349,8.15,-4,Closed
535996,8.15,-4,Closed
536643,8.15,-4,Closed
537290,8.15,-4,Closed
537938,8.15,-4,Closed
538588,8.18,-4,Closed
539238,8.18,-4,Closed
539885,8.18,-4,Closed
540535,8.15,-4,Closed
541186,8.15,-4,Closed
541833,8.15,-4,Closed
542479,8.18,-4,Closed
543127,8.18,-4,Closed
543774,8.18,-4,Closed
544424,8.15,-4,Closed
545072,8.15,-4,Closed
545719,8.18,-4,Closed
546366,8.18,-4,Closed
547013,8.15,-4,Closed
547664,8.15,-4,Closed
548311,8.15,-4,Closed
548958,8.15,-4,Closed
549605,8.18,-4,Closed
550252,8.15,-4,Closed
550903,8.15,-4,Closed
551550,8.15,-4,Closed
552197,8.15,-4,Closed
552845,8.15,-4,Closed
553492,8.15,-4,Closed
554145,8.15,-4,Closed
554795,8.13,-4,Closed
555442,8.18,-4,Closed
556090,8.15,-4,Closed
556737,8.18,-4,Closed
557387,8.15,-4,Closed
558033,8.15,-4,Closed
558681,8.15,-4,Closed
559328,8.15,-4,Closed
559976,8.15,-4,Closed
560626,8.15,-4,Closed
561272,8.15,-4,Closed
561920,8.15,-4,Closed
562568,8.15,-4,Closed
563215,8.15,-4,Closed
563865,8.15,-4,Closed
564511,8.15,-4,Closed
565158,8.15,-4,Closed
565807,8.15,-4,Closed
566454,8.15,-4,Closed
567104,8.15,-4,Closed
567751,8.18,-4,Closed
568400,8.18,-4,Closed
569049,8.18,-4,Closed
569702,8.18,-4,Closed
570349,8.15,-4,Closed
570995,8.15,-4,Closed
571643,8.15,-4,Closed
572291,8.18,-4,Closed
572941,8.15,-4,Closed
573588,8.15,-4,Closed
574234,8.15,-4,Closed
574881,8.15,-4,Closed
575529,8.15,-4,Closed
576180,8.18,-4,Closed
576826,8.15,-4,Closed
577473,8.15,-4,Closed
578120,8.15,-4,Closed
578768,8.15,-4,Closed
579419,8.15,-4,Closed
580065,8.15,-4,Closed
580712,8.15,-4,Closed
581360,8.15,-4,Closed
582007,8.15,-4,Closed
582661,8.15,-4,Closed
583308,8.15,-4,Closed
583957,8.15,-4,Closed
584605,8.18,-4,Closed
585252,8.15,-4,Closed
585903,8.13,-4,Closed
586550,8.15,-4,Closed
587197,8.15,-4,Closed
587844,8.15,-4,Closed
588492,8.15,-4,Closed
589143,8.15,-4,Closed
589789,8.15,-4,Closed
590437,8.13,-4,Closed
591084,8.15,-4,Closed
591731,8.18,-4,Closed
592381,8.15,-4,Closed
593029,8.15,-4,Closed
593676,8.15,-4,Closed
594323,8.15,-5,Closed
594971,8.15,-4,Closed
595620,8.15,-4,Closed
596268,8.15,-5,Closed
596918,8.15,-5,Closed
597565,8.15,-5,Closed
598219,8.15,-5,Closed
598865,8.15,-5,Closed
599513,8.15,-5,Closed
600160,8.15,-5,Closed
600808,8.18,-5,Open
601458,8.28,-5,Open
602104,8.25,-5,Open
602752,8.28,-5,Open
603399,8.28,-5,Open
604047,8.25,-5,Open
604697,8.28,-5,Open
605343,8.25,-5,Open
605990,8.25,-5,Open
606638,8.28,-5,Open
607285,8.28,-5,Open
607936,8.28,-5,Open
608583,8.28,-5,Open
609229,8.28,-5,Open
609878,8.25,-5,Open
610525,8.28,-5,Open
611175,8.25,-5,Open
611821,8.25,-5,Open
612471,8.25,-5,Open
613118,8.28,-5,Open
613770,8.25,-5,Open
614419,8.28,-5,Open
615066,8.28,-5,Open
615713,8.28,-5,Open
616360,8.28,-5,Open
617009,8.25,-5,Open
617658,8.28,-5,Open
618305,8.25,-5,Open
618952,8.28,-5,Open
619599,8.28,-5,Open
620248,8.28,-5,Open
620898,8.25,-5,Open
621544,8.28,-5,Open
622191,8.28,-5,Open
622839,8.28,-5,Open
623486,8.28,-5,Open
624137,8.28,-5,Open
624784,8.25,-5,Open
625431,8.25,-5,Open
626078,8.28,-5,Open
626725,8.25,-5,Open
627376,8.28,-5,Open
628023,8.25,-5,Open
628673,8.28,-5,Open
629320,8.28,-5,Open
629974,8.28,-5,Open
630621,8.25,-5,Open
631267,8.28,-5,Open
631914,8.28,-5,Open
632562,8.28,-5,Open
633212,8.28,-5,Open
633859,8.28,-5,Open
634507,8.28,-5,Open
635154,8.28,-5,Open
635801,8.28,-5,Open
636451,8.25,-5,Open
637099,8.28,-5,Open
637745,8.28,-5,Open
638393,8.28,-5,Open
639040,8.25,-5,Open
639690,8.28,-5,Open
640337,8.28,-5,Open
640984,8.28,-5,Open
641631,8.28,-5,Open
642279,8.25,-5,Open
642929,8.28,-5,Open
643575,8.25,-5,Open
644226,8.28,-5,Open
644873,8.28,-5,Open
645524,8.28,-5,Open
646174,8.25,-5,Open
646820,8.30,-5,Open
647469,8.28,-5,Open
648116,8.28,-5,Open
648763,8.28,-5,Open
649413,8.28,-5,Open
650060,8.25,-5,Open
650706,8.28,-5,Open
651355,8.25,-5,Open
652002,8.28,-5,Open
652652,8.28,-5,Open
653299,8.25,-5,Open
653946,8.28,-5,Open
654594,8.28,-5,Open
655241,8.25,-5,Open
655891,8.28,-5,Open
656538,8.28,-5,Open
657185,8.25,-5,Open
657832,8.28,-5,Open
658480,8.25,-5,Open
659130,8.25,-5,Open
659780,8.28,-5,Open
660426,8.28,-5,Open
661078,8.28,-5,Open
661728,8.25,-5,Open
662375,8.28,-5,Open
663022,8.28,-5,Open
663669,8.28,-5,Open
664316,8.28,-5,Open
664968,8.25,-5,Open
665614,8.28,-5,Open
666261,8.28,-5,Open
666908,8.25,-5,Open
667555,8.28,-5,Open
668206,8.28,-5,Open
668853,8.28,-5,Open
669500,8.25,-5,Open
670147,8.25,-5,Open
670794,8.28,-5,Open
671444,8.25,-5,Open
672092,8.28,-5,Open
672739,8.25,-5,Open
673386,8.28,-5,Open
674033,8.25,-5,Open
674683,8.28,-5,Open
675331,8.25,-5,Open
675981,8.25,-5,Open
676628,8.28,-5,Open
677278,8.28,-5,Open
677928,8.28,-5,Open
678575,8.25,-5,Open
679222,8.25,-5,Open
679870,8.25,-5,Open
680517,8.28,-5,Open
681167,8.28,-5,Open
681815,8.28,-5,Open
682461,8.28,-5,Open
683109,8.25,-5,Open
683756,8.25,-5,Open
684406,8.25,-5,Open
685053,8.28,-5,Open
685701,8.28,-5,Open
686348,8.28,-5,Open
686995,8.25,-5,Open
687645,8.25,-5,Open
688292,8.25,-5,Open
688940,8.28,-5,Open
689587,8.25,-5,Open
690235,8.28,-5,Open
690884,8.28,-5,Open
691534,8.25,-5,Open
692182,8.28,-5,Open
692832,8.25,-5,Open
693482,8.28,-5,Open
694129,8.25,-5,Open
694775,8.28,-5,Open
695424,8.30,-5,Open
